,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,nd
5997,0.0821,0.0,0.2384,0.0716,0.5954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68225
5998,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55
5999,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,2.009
6000,0.595,0.0045,0.0,0.0,0.0,0.0,0.0,0.3522,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.0,0.0204,0.0,1.5324
6001,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6002,0.6134000000000001,0.0,0.0264,0.0,0.0,0.0,0.0,0.1413,0.1001,0.0,0.0,0.0,0.0,0.0,0.1181,0.0,0.0,0.0,1.57
6003,0.7345999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0897,0.0458,0.0,0.0,0.1286,0.0,0.0,0.0,0.0,0.0,0.0,1.5814
6004,0.3423,0.1433,0.1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0856,0.0,0.0,0.1108,0.1131,0.0,0.0,0.0449,0.0,1.75009
6005,0.0,0.2501,0.0375,0.1499,0.15,0.0,0.0999,0.0,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.2626,1.5603
6006,0.4464,0.1448,0.0,0.0,0.0,0.0,0.0197,0.0442,0.0374,0.1095,0.0,0.1939,0.0,0.0,0.0,0.0,0.0,0.0,1.6905
6007,0.7902,0.0,0.1075,0.0,0.0175,0.0,0.0,0.0,0.0253,0.0173,0.0108,0.0,0.0,0.0,0.0113999999999999,0.0,0.0,0.0,1.515
6008,0.5202,0.068,0.0129,0.0,0.0923,0.1546,0.0,0.0,0.0,0.0,0.0416,0.0,0.0,0.0318,0.0626,0.0,0.0157,0.0,1.68
6009,0.0,0.6002000000000001,0.1169999999999999,0.0,0.0,0.0155,0.0,0.0,0.0,0.1027,0.0,0.0,0.0,0.1465,0.0,0.0,0.0,0.0,1.656
6010,0.55,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.589
6011,0.542,0.208,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527
6012,0.055,0.47,0.0,0.0,0.0,0.0,0.0113999999999999,0.0,0.0,0.231,0.0,0.0,0.0468,0.1326,0.0,0.0,0.0455999999999999,0.0,1.76815
6013,0.0,0.8983,0.0,0.0,0.0,0.0,0.0,0.0,0.1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49
6014,0.8162,0.0,0.0081999999999999,0.0,0.0,0.0,0.0,0.1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0317,0.0,0.0,0.0,1.5223
6015,0.0,0.6900000000000001,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62
6016,0.6396000000000001,0.0126,0.0,0.0,0.0499,0.0547,0.0117,0.0339,0.0668,0.0645,0.0,0.0,0.0,0.0,0.0657,0.0,0.0,0.0,1.589
6017,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,1.9131
6018,0.08,0.55,0.0,0.0,0.11,0.0,0.09,0.0,0.0,0.02,0.0,0.0,0.04,0.09,0.0,0.0,0.0,0.0,1.6958
6019,0.5011,0.0326,0.0445,0.0,0.0,0.0,0.0,0.0,0.0,0.0977,0.0,0.2545,0.0,0.0209,0.0354,0.0,0.0092,0.0,1.75
6020,0.6713,0.0774,0.0,0.0148,0.0534,0.0,0.0,0.1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5218
6021,0.5868,0.0,0.0384,0.0,0.1104,0.1236999999999999,0.0,0.0,0.0,0.0,0.0824,0.0,0.0,0.0,0.0392,0.0,0.0191,0.0,1.63
6022,0.5302,0.1629,0.0,0.0,0.0,0.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027,0.0,0.0,0.0,0.0,1.685
6023,0.2928,0.0369,0.0063,0.3186,0.1018999999999999,0.0,0.0,0.0612,0.0,0.0,0.0,0.0,0.0,0.0109,0.1286999999999999,0.0,0.0271,0.0,1.7355
6024,0.4449,0.1707,0.0583,0.0,0.0,0.0,0.1988,0.0958,0.0315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54
6025,0.5368,0.0081,0.0079,0.02,0.0,0.0,0.1079,0.1301,0.0426999999999999,0.0098,0.0,0.1265,0.0,0.0024,0.0,0.0,0.0065,0.0,1.627
6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.3,1.929
6027,0.569,0.1045,0.0070999999999999,0.0,0.0389,0.0759,0.0,0.0211,0.0463,0.0,0.0,0.0,0.0,0.0,0.1366,0.0,0.0,0.0,1.6343
6028,0.47,0.0,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.588
6029,0.5622,0.1123,0.0032,0.0,0.0258,0.0,0.0484,0.0265,0.1003999999999999,0.0,0.0,0.0,0.0,0.0,0.1201,0.0,0.0,0.0,1.6
6030,0.5924,0.0474,0.0923,0.0,0.2357,0.0,0.0,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.554
6031,0.0,0.0,0.0795,0.0188,0.0,0.0801,0.0,0.0796,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710000000000001,1.526
6032,0.7067,0.0469,0.0,0.0,0.0,0.0,0.1134,0.0474,0.0455999999999999,0.0,0.0,0.0397,0.0,0.0,0.0,0.0,0.0,0.0,1.546
6033,0.3479,0.3414999999999999,0.0299,0.0,0.0,0.0511,0.0,0.0,0.0,0.0106,0.1605,0.0,0.0,0.0395,0.0,0.0,0.0070999999999999,0.0,1.621
6034,0.0,0.0,0.1239,0.0,0.0,0.01,0.0348,0.1042,0.104,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5031,1.53
6035,0.0,0.0,0.0202,0.0,0.0,0.0202,0.069,0.0,0.0,0.5062,0.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.3482,1.607
6036,0.1736,0.2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,0.0,0.0,0.0628,0.227,0.192,0.0,0.075,0.0,1.92136
6037,0.008,0.0344,0.0282,0.0,0.1110999999999999,0.0188,0.0128,0.0866,0.0203,0.3827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971,1.58542
6038,0.0,0.0,0.0997,0.0,0.2493,0.0,0.0,0.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5982000000000001,1.531
6039,0.4585,0.1716,0.0033,0.0329,0.0592,0.0866,0.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,1.603
6040,0.4957,0.3518,0.0454,0.0,0.0,0.0,0.0222,0.0426999999999999,0.0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48638
6041,0.2859,0.2277,0.0972,0.0,0.0,0.0,0.1989999999999999,0.0213,0.021,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.575
6042,0.0,0.0,0.0884,0.0,0.0,0.0,0.2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.6133,1.532
6043,0.0,0.0,0.1795,0.0,0.0,0.0,0.0,0.2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251,0.0,0.0,1.579
6044,0.7432,0.0,0.0,0.0,0.214,0.0,0.0,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533
6045,0.75,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503
6046,0.4825,0.0595,0.0162,0.0,0.1477,0.1972,0.0,0.0,0.0,0.0509,0.0,0.0,0.0,0.0,0.0103,0.0,0.0335,0.0,1.653
6047,0.6559999999999999,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514
6048,0.3854999999999999,0.183,0.0,0.0,0.3098,0.0,0.0969,0.0187,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.604
6049,0.0,0.6973,0.0,0.0,0.2988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
6050,0.6408,0.0,0.0,0.0,0.0,0.0,0.0,0.1001,0.0297,0.1636,0.0,0.0658,0.0,0.0,0.0,0.0,0.0,0.0,1.58
6051,0.5901,0.0,0.067,0.0514,0.1477,0.0,0.0,0.004,0.002,0.0,0.1178,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.587
6052,0.4002,0.0,0.0,0.0,0.0,0.0,0.3329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668,0.0,0.0,1.598
6053,0.1705,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795,0.0,0.0,0.0583,0.2111,0.1676,0.0,0.0736,0.0,1.90941
6054,0.3258,0.3373,0.0767,0.0,0.1396,0.1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,1.59
6055,0.4982,0.1548,0.0411,0.0,0.0,0.0,0.1804,0.087,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0,1.542
6056,0.45,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687
6057,0.1022,0.0,0.0792,0.0,0.0,0.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.2519,1.53
6058,0.304,0.1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.656
6059,0.533,0.2,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.547
6060,0.0755,0.4040999999999999,0.0,0.0,0.1521,0.1113,0.0,0.0,0.0,0.2096,0.0,0.0,0.0,0.0474,0.0,0.0,0.0,0.0,1.69
6061,0.0,0.1423,0.1555,0.0,0.1255,0.033,0.0133,0.0895,0.06,0.0731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078,1.54971
6062,0.3556,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334000000000001,0.0,0.0,1.554
6063,0.725,0.0,0.0,0.0,0.075,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514
6064,0.5021,0.0289,0.0296,0.0,0.0,0.2984,0.0,0.0,0.0,0.0617,0.0,0.045,0.0,0.0,0.0,0.0,0.0326,0.0,1.68
6065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,0.0,0.0,0.0,0.0,0.6459999999999999,1.63
6066,0.55,0.15,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522
6067,0.5673,0.0951999999999999,0.0144,0.0,0.0394,0.1225,0.0493,0.0594,0.0235,0.0,0.0283999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58
6068,0.0,0.0,0.0997,0.0,0.0,0.0,0.4485,0.0,0.0,0.0,0.0747,0.0,0.0,0.0009,0.0,0.0,0.0,0.3712,1.54
6069,0.4639,0.1602,0.0547,0.0,0.0,0.0,0.1659,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453,0.0,1.561
6070,0.0507,0.5653,0.0,0.0,0.2157,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0493,0.1094,0.0,0.0,0.0048,0.0,1.70777
6071,0.545,0.0,0.0,0.0,0.0,0.0,0.148,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.0,1.678
6072,0.1307,0.3885,0.0,0.0,0.1556,0.0,0.1168,0.0,0.0,0.0965,0.0,0.0,0.0348,0.0589,0.0,0.0,0.0070999999999999,0.0,1.69
6073,0.0,0.647,0.0,0.0,0.0,0.0,0.0,0.3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.569
6074,0.5487,0.1706,0.003,0.0,0.0,0.0,0.0,0.0,0.0482,0.0,0.1042,0.0,0.0,0.0,0.0664,0.0,0.0422,0.0,1.599
6075,0.6514,0.0,0.0185,0.0471,0.1245,0.0,0.0,0.1433,0.0136,0.0,0.0,0.0,0.0,0.0,7.548e-05,0.0,0.0,0.0,1.5334
6076,0.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1159999999999999,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.546
6077,0.4719,0.1595,0.0703,0.0,0.0421,0.0817,0.0,0.0,0.0,0.03,0.0851,0.0,0.0,0.0,0.0355,0.0,0.0128,0.0111,1.597
6078,0.3593,0.0306999999999999,0.0,0.0,0.0,0.0797,0.0955,0.1359,0.0,0.0,0.0,0.0,0.0,0.0,0.2935,0.0,0.0054,0.0,1.7827
6079,0.4597,0.0336,0.0153,0.0,0.1071,0.14,0.0521999999999999,0.0,0.0,0.0997,0.0377,0.0,0.0,0.0,0.0293,0.0,0.0253,0.0,1.6667
6080,0.1,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644
6081,0.7445999999999999,0.0,0.0,0.1423,0.0204999999999999,0.0,0.0,0.0926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.501
6082,0.444,0.0,0.0,0.0,0.0098,0.0541,0.0,0.2178,0.0047,0.0,0.0,0.0,0.0,0.0,0.2694,0.0,0.0,0.0,1.71713
6083,0.5197999999999999,0.1096,0.108,0.0012,0.1588,0.0,0.0,0.0508,0.0508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5308
6084,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.56
6085,0.0,0.8355,0.0,0.0,0.0,0.0,0.0,0.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497
6086,0.7009000000000001,0.0,0.0102,0.0701,0.0602,0.0,0.0,0.0802,0.06,0.0,0.0,0.0,0.0,0.0,0.0177,0.0,0.0,0.0,1.522
6087,0.0137,0.4689,0.0123,0.0,0.0163999999999999,0.0,0.0,0.0,0.0,0.1943,0.0,0.0,0.0,0.1464,0.0874,0.0,0.0507,0.0,1.8085
6088,0.574,0.0781,0.0349,0.0,0.0,0.1204,0.1516,0.0124,0.0044,0.0214,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,1.58502
6089,0.3540999999999999,0.3056,0.0,0.0,0.0133,0.2080999999999999,0.0,0.0,0.0,0.0039,0.0,0.0,0.0005,0.0817,0.0133,0.0,0.0143,0.0,1.6868
6090,0.3369,0.1557,0.0,0.0,0.0,0.0,0.2177,0.0,0.023,0.222,0.0,0.0,0.0,0.0409999999999999,0.0,0.0,0.0,0.0,1.608
6091,0.0,0.0,0.0772,0.0,0.0,0.0,0.5615,0.0691,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.2873,1.535
6092,0.705,0.0,0.139,0.0525,0.04,0.0279999999999999,0.0,0.0,0.0,0.0139999999999999,0.006,0.0,0.0,0.0,0.015,0.0,0.0,0.0,1.531
6093,0.0,0.0201,0.0275,0.1159,0.0,0.0,0.0626,0.0452,0.1488,0.2802,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.2963,1.56
6094,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.7649
6095,0.2843,0.3375,0.178,0.0,0.0,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.0662,0.0983,0.0,0.0,0.0,0.0,1.66
6096,0.0,0.0347,0.1302,0.0599,0.0,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6214000000000001,1.511
6097,0.6509,0.0624,0.1495,0.068,0.0548,0.0131,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.526
6098,0.4093,0.1903999999999999,0.0083,0.0,0.0916,0.033,0.1488,0.0309,0.0,0.0,0.0333,0.0,0.0,0.0525,0.0,0.0,0.0,0.0,1.63
6099,0.45,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64
6100,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.837
6101,0.5901,0.0,0.067,0.0518,0.1881,0.0,0.004,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.589
6102,0.1045,0.3091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232,0.0,0.0,0.0378,0.0862,0.1146,0.0,0.0246,0.0,1.818
6103,0.596,0.0,0.0409999999999999,0.0,0.088,0.143,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.015,0.042,0.0,0.027,0.0,1.643
6104,0.0,0.0042,0.0242,0.0,0.0259,0.4538,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.4739,1.5911
6105,0.5281,0.2884,0.0508,0.0,0.0,0.0,0.065,0.0313,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,1.50302
6106,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.487
6107,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.525
6108,0.0,0.5,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,1.74
6109,0.45,0.15,0.0,0.0,0.025,0.22,0.03,0.03,0.01,0.022,0.0,0.0,0.0,0.04,0.0,0.0,0.003,0.0,1.6729
6110,0.3290999999999999,0.2427,0.0626,0.0,0.0,0.0,0.0,0.0,0.0,0.0281,0.0,0.3034,0.0,0.0169,0.0,0.0,0.0165,0.0,1.758
6111,0.3362,0.2797,0.0134,0.0,0.0373,0.0356,0.1023,0.0117,0.0,0.0,0.1398,0.0,0.0,0.04,0.0,0.0,0.0032,0.0,1.629
6112,0.3990999999999999,0.0861,0.0,0.0,0.1248,0.2346,0.0,0.0484,0.0,0.0,0.0,0.0,0.0,0.046,0.025,0.0,0.0162,0.0,1.71
6113,0.1699,0.3886,0.1702,0.0,0.0,0.0,0.0342,0.0,0.0,0.0,0.0,0.0,0.0271,0.0877,0.0767,0.0,0.0455999999999999,0.0,1.69
6114,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.3329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5025
6115,0.7594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,1.588
6116,0.0,0.0596,0.0544,0.0,0.0,0.0,0.0696,0.0,0.0808,0.0,0.0,0.0186,0.0,0.0722,0.0,0.0,0.0,0.6447,1.553
6117,0.255,0.2201,0.0,0.0,0.0728,0.0,0.1367,0.0,0.0,0.0501999999999999,0.0,0.2609,0.0,0.0015,0.0,0.0,0.0016,0.0,1.774
6118,0.7086,0.0,0.0118,0.0555,0.0794,0.0,0.0,0.1157,0.0135,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,1.527
6119,0.5588000000000001,0.0458999999999999,0.0392,0.0,0.0827,0.146,0.0,0.0,0.0,0.0491,0.0772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61
6120,0.4568,0.0926,0.0299,0.0,0.0917,0.1535,0.0,0.0,0.0,0.0,0.0412,0.0,0.0,0.0235,0.0949,0.0,0.0156,0.0,1.69
6121,0.1699,0.2362999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0793,0.0,0.0,0.0582,0.2103,0.1727,0.0,0.0733,0.0,1.91099
6122,0.7167,0.0408,0.0,0.0,0.0,0.0416,0.0,0.0694,0.0891,0.0,0.0381,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,1.5314
6123,0.3023,0.0381,0.0,0.2631,0.1052,0.0,0.0,0.0802,0.0,0.0,0.0,0.0,0.0,0.0177,0.1577,0.0,0.0279999999999999,0.0,1.75
6124,0.462,0.257,0.0363,0.0153,0.0,0.0,0.1034,0.0996,0.0262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53
6125,0.6736,0.1265,0.0179,0.0,0.0,0.0,0.0,0.0504999999999999,0.0208,0.1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51
6126,0.0409999999999999,0.7140000000000001,0.0,0.0,0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585
6127,0.0,0.0,0.0949,0.3656,0.0,0.0,0.1805999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.3533,1.523
6128,0.5125,0.1408,0.0206,0.0,0.0,0.1233,0.1546,0.0226,0.0,0.0172,0.0068,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,1.5889
6129,0.5518,0.0453,0.0155,0.0587,0.0816,0.1699,0.0,0.0,0.0,0.0,0.0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61
6130,0.7825,0.0,0.0029,0.0,0.0,0.0,0.0,0.0783,0.0626,0.0,0.0,0.0675,0.0,0.0,0.0,0.0,0.0,0.0,1.5317
6131,0.0,0.0,0.1184,0.2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.6133,1.506
6132,0.0715,0.5929,0.0,0.0,0.0,0.0,0.0483,0.0,0.0,0.0618,0.0,0.0,0.0725,0.153,0.0,0.0,0.0,0.0,1.72888
6133,0.5209,0.1486,0.0402,0.0,0.0,0.2658,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.0,1.609
6134,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.25,0.0,1.85776
6135,0.7475,0.0,0.0,0.0,0.0,0.0,0.0,0.0778,0.0649,0.0,0.0,0.1088,0.0,0.0,0.0002,0.0,0.0,0.0,1.57
6136,0.2564,0.1693,0.0,0.0,0.0,0.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0141999999999999,0.0615,0.2004,0.0,0.0053,0.0,1.814
6137,0.45,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61
6138,0.0,0.9591,0.0,0.0,0.0,0.0,0.0,0.0,0.0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48
6139,0.7212000000000001,0.1265,0.0,0.0,0.0,0.0046,0.0,0.0871,0.0573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182
6140,0.6742,0.0724,0.1257,0.0457,0.0384,0.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5183
6141,0.148,0.3443,0.0105,0.0,0.1718,0.0053,0.1433,0.0066,0.0,0.087,0.0,0.0,0.0,0.0616,0.002,0.0,0.0026,0.0,1.681
6142,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.501
6143,0.1086,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231,0.0,0.0,0.0609,0.0901,0.0776,0.0,0.0217,0.0,1.803
6144,0.6973999999999999,0.0,0.0031,0.0,0.0,0.0,0.0471,0.0475,0.0455,0.055,0.0123,0.0,0.0,0.0,0.0921,0.0,0.0,0.0,1.576
6145,0.75,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53
6146,0.5271,0.0828,0.0406,0.0,0.0434,0.1319,0.0,0.0,0.0,0.0309,0.0877999999999999,0.0,0.0,0.0,0.0366,0.0,0.0132,0.0056999999999999,1.622
6147,0.5627000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.0,0.0,0.4049,0.0,0.0,0.0,0.0,0.0,0.0,1.829
6148,0.0,0.0,0.1259,0.0605999999999999,0.0,0.0,0.1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.6525,1.533
6149,0.2252,0.1562,0.0,0.0,0.0,0.1325,0.0,0.0,0.0,0.1694999999999999,0.0,0.0,0.0,0.0756,0.2264,0.0,0.0146,0.0,1.8641
6150,0.6315999999999999,0.0426,0.0197,0.052,0.0893,0.0,0.0,0.1563,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.531
6151,0.0,0.0,0.0501,0.0,0.0,0.0,0.0,0.0,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.7329000000000001,0.0,0.0,1.611
6152,0.5391,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0085,0.0,0.0,0.4421,0.0,0.0,0.0,0.0,0.0,0.0,1.8471
6153,0.4007,0.0,0.1493,0.0,0.1486,0.0,0.0,0.1507,0.1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5491
6154,0.4512,0.1795,0.1737999999999999,0.0,0.0,0.0,0.0349,0.0,0.0,0.0,0.0,0.0,0.0646,0.096,0.0,0.0,0.0,0.0,1.65
6155,0.7556,0.0,0.0,0.0731,0.0,0.0,0.0,0.1712999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.496
6156,0.4745,0.0687,0.0,0.0,0.0719,0.1657,0.0,0.0,0.0,0.1718,0.0,0.0,0.0,0.0149,0.012,0.0,0.0069,0.0,1.67721
6157,0.4755,0.1617,0.0399,0.0,0.0426999999999999,0.0932,0.0,0.0,0.0,0.0304,0.0863,0.0,0.0,0.0,0.02,0.0,0.0492,0.0011,1.59
6158,0.2426,0.0881,0.2032,0.0191,0.1574,0.0,0.0,0.1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0595,0.0,0.0081,0.0756,1.566
